file,type,line,frame
  30 |             expect(trigger).toBe(false);
  31 |             trigger = true;"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.change-handler.spec.js,Global Variable,"{'line': 2, 'column': 0, 'index': 41}","  1 | var falcor = require('./../../../lib/');
> 2 | var Model = falcor.Model;
  3 |
  4 | describe(""root onChange handler"", function () {
  5 |     it(""is called when we invalidate a path"", function () {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.change-handler.spec.js,Global Variable,"{'line': 7, 'column': 8, 'index': 185}","   5 |     it(""is called when we invalidate a path"", function () {
   6 |
>  7 |         var changed = false;
     |        ^ Global Variable
   8 |         var model = new Model({
   9 |             cache: { a: { b: { c: ""foo"" } } },
  10 |             onChange: function () {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.change-handler.spec.js,Global Variable,"{'line': 8, 'column': 8, 'index': 214}","   6 |
   7 |         var changed = false;
>  8 |         var model = new Model({
     |        ^ Global Variable
   9 |             cache: { a: { b: { c: ""foo"" } } },
  10 |             onChange: function () {
  11 |                 changed = true;"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Eager Test,"{'line': 17, 'column': 19, 'index': 628}","  15 |     it(""should invalidate a leaf value."", function(done) {
  16 |         var model = new Model({
> 17 |             cache: cacheGenerator(0, 1, ['title', 'art'])
     |                   ^ Eager Test
  18 |         });
  19 |         var onNext = jest.fn();
  20 |         model."
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Eager Test,"{'line': 23, 'column': 8, 'index': 783}","  21 |             invalidate([""videos"", 0, ""title""]);
  22 |
> 23 |         toObservable(model.
     |        ^ Eager Test
  24 |             get([""videos"", 0, ""title""])).
  25 |             concat(model.get([""videos"", 0, ""art""])).
  26 |             doAction(onNext, noOp, function() {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Eager Test,"{'line': 137, 'column': 45, 'index': 4535}","  135 |         var art = [""videos"", 0, ""art""];
  136 |         var onGet = jest.fn();
> 137 |         var dataSource = new LocalDataSource(cacheGenerator(0, 1, ['summary', 'art']), {
      |                                             ^ Eager Test
  138 |             onGet: onGet
  139 |         });
  140 |         var model = new Model({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Eager Test,"{'line': 141, 'column': 19, 'index': 4667}","  139 |         });
  140 |         var model = new Model({
> 141 |             cache: cacheGenerator(0, 1, ['summary', 'art']),
      |                   ^ Eager Test
  142 |             source: dataSource
  143 |         });
  144 |         var onNext = jest.fn();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Eager Test,"{'line': 148, 'column': 8, 'index': 4847}","  146 |             invalidate([""videos"", 0]);
  147 |
> 148 |         toObservable(model.
      |        ^ Eager Test
  149 |             withoutDataSource().
  150 |             get(summary.slice())).
  151 |             concat(model.get(art.slice()))."
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Eager Test,"{'line': 174, 'column': 19, 'index': 5824}","  172 |         var summary = [""genreList"", 0, 0, ""summary""];
  173 |         var model = new Model({
> 174 |             cache: cacheGenerator(0, 1, ['summary', 'art'])
      |                   ^ Eager Test
  175 |         });
  176 |         var onNext = jest.fn();
  177 |         model."
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Eager Test,"{'line': 180, 'column': 8, 'index': 5972}","  178 |             invalidate([""lolomo"", 0]);
  179 |
> 180 |         toObservable(model.
      |        ^ Eager Test
  181 |             withoutDataSource().
  182 |             get(summary.slice())).
  183 |             concat(model.get([""lists"", ""A"", 0, ""item"", ""summary""]))."
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Global Variable,"{'line': 2, 'column': 0, 'index': 41}","  1 | var falcor = require(""./../../../lib/"");
> 2 | var Model = falcor.Model;
  3 | var Rx = require(""rx"");
  4 | var LocalDataSource = require(""../../data/LocalDataSource"");
  5 | var inspect = require(""util"").inspect;"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Global Variable,"{'line': 6, 'column': 0, 'index': 191}","  4 | var LocalDataSource = require(""../../data/LocalDataSource"");
  5 | var inspect = require(""util"").inspect;
> 6 | var noOp = function() {};
  7 | var cacheGenerator = require('./../../CacheGenerator');
  8 | var strip = require('./../../cleanData').stripDerefAndVersionKeys;
  9 | var toObservable = require('../../toObs');"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Global Variable,"{'line': 11, 'column': 0, 'index': 429}","   9 | var toObservable = require('../../toObs');
  10 | var jsonGraph = require('falcor-json-graph');
> 11 | var ref = jsonGraph.ref;
  12 | var atom = jsonGraph.atom;
  13 |
  14 | describe(""Cache Only"", function() {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Global Variable,"{'line': 12, 'column': 0, 'index': 454}","  10 | var jsonGraph = require('falcor-json-graph');
  11 | var ref = jsonGraph.ref;
> 12 | var atom = jsonGraph.atom;
  13 |
  14 | describe(""Cache Only"", function() {
  15 |     it(""should invalidate a leaf value."", function(done) {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Global Variable,"{'line': 16, 'column': 8, 'index': 585}","  14 | describe(""Cache Only"", function() {
  15 |     it(""should invalidate a leaf value."", function(done) {
> 16 |         var model = new Model({
     |        ^ Global Variable
  17 |             cache: cacheGenerator(0, 1, ['title', 'art'])
  18 |         });
  19 |         var onNext = jest.fn();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Global Variable,"{'line': 19, 'column': 8, 'index': 687}","  17 |             cache: cacheGenerator(0, 1, ['title', 'art'])
  18 |         });
> 19 |         var onNext = jest.fn();
     |        ^ Global Variable
  20 |         model.
  21 |             invalidate([""videos"", 0, ""title""]);
  22 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Global Variable,"{'line': 41, 'column': 8, 'index': 1404}","  39 |
  40 |     it(""should re-fetch an invalidated value progressively."", function(done) {
> 41 |         var onGet = jest.fn();
     |        ^ Global Variable
  42 |         var onNext = jest.fn();
  43 |         var model = new Model({
  44 |             cache: {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Global Variable,"{'line': 42, 'column': 8, 'index': 1435}","  40 |     it(""should re-fetch an invalidated value progressively."", function(done) {
  41 |         var onGet = jest.fn();
> 42 |         var onNext = jest.fn();
     |        ^ Global Variable
  43 |         var model = new Model({
  44 |             cache: {
  45 |                 lolomo: {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Global Variable,"{'line': 43, 'column': 8, 'index': 1467}","  41 |         var onGet = jest.fn();
  42 |         var onNext = jest.fn();
> 43 |         var model = new Model({
     |        ^ Global Variable
  44 |             cache: {
  45 |                 lolomo: {
  46 |                     0: ref(['lists', 123])"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Global Variable,"{'line': 92, 'column': 8, 'index': 3055}","  90 |
  91 |     it(""should re-fetch an invalidated value."", function(done) {
> 92 |         var onGet = jest.fn();
     |        ^ Global Variable
  93 |         var onNext = jest.fn();
  94 |         var model = new Model({
  95 |             cache: {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Global Variable,"{'line': 93, 'column': 8, 'index': 3086}","  91 |     it(""should re-fetch an invalidated value."", function(done) {
  92 |         var onGet = jest.fn();
> 93 |         var onNext = jest.fn();
     |        ^ Global Variable
  94 |         var model = new Model({
  95 |             cache: {
  96 |                 lolomo: {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Global Variable,"{'line': 94, 'column': 8, 'index': 3118}","  92 |         var onGet = jest.fn();
  93 |         var onNext = jest.fn();
> 94 |         var model = new Model({
     |        ^ Global Variable
  95 |             cache: {
  96 |                 lolomo: {
  97 |                     0: ref(['lists', 123])"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Global Variable,"{'line': 133, 'column': 8, 'index': 4346}","  131 |
  132 |     it(""should invalidate a branch value."", function(done) {
> 133 |         var dataSourceCount = 0;
      |        ^ Global Variable
  134 |         var summary = [""videos"", 0, ""summary""];
  135 |         var art = [""videos"", 0, ""art""];
  136 |         var onGet = jest.fn();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Global Variable,"{'line': 134, 'column': 8, 'index': 4379}","  132 |     it(""should invalidate a branch value."", function(done) {
  133 |         var dataSourceCount = 0;
> 134 |         var summary = [""videos"", 0, ""summary""];
      |        ^ Global Variable
  135 |         var art = [""videos"", 0, ""art""];
  136 |         var onGet = jest.fn();
  137 |         var dataSource = new LocalDataSource(cacheGenerator(0, 1, ['summary', 'art']), {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Global Variable,"{'line': 135, 'column': 8, 'index': 4427}","  133 |         var dataSourceCount = 0;
  134 |         var summary = [""videos"", 0, ""summary""];
> 135 |         var art = [""videos"", 0, ""art""];
      |        ^ Global Variable
  136 |         var onGet = jest.fn();
  137 |         var dataSource = new LocalDataSource(cacheGenerator(0, 1, ['summary', 'art']), {
  138 |             onGet: onGet"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Global Variable,"{'line': 136, 'column': 8, 'index': 4467}","  134 |         var summary = [""videos"", 0, ""summary""];
  135 |         var art = [""videos"", 0, ""art""];
> 136 |         var onGet = jest.fn();
      |        ^ Global Variable
  137 |         var dataSource = new LocalDataSource(cacheGenerator(0, 1, ['summary', 'art']), {
  138 |             onGet: onGet
  139 |         });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Global Variable,"{'line': 137, 'column': 8, 'index': 4498}","  135 |         var art = [""videos"", 0, ""art""];
  136 |         var onGet = jest.fn();
> 137 |         var dataSource = new LocalDataSource(cacheGenerator(0, 1, ['summary', 'art']), {
      |        ^ Global Variable
  138 |             onGet: onGet
  139 |         });
  140 |         var model = new Model({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Global Variable,"{'line': 140, 'column': 8, 'index': 4624}","  138 |             onGet: onGet
  139 |         });
> 140 |         var model = new Model({
      |        ^ Global Variable
  141 |             cache: cacheGenerator(0, 1, ['summary', 'art']),
  142 |             source: dataSource
  143 |         });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Global Variable,"{'line': 144, 'column': 8, 'index': 4760}","  142 |             source: dataSource
  143 |         });
> 144 |         var onNext = jest.fn();
      |        ^ Global Variable
  145 |         model.
  146 |             invalidate([""videos"", 0]);
  147 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Global Variable,"{'line': 172, 'column': 8, 'index': 5727}","  170 |
  171 |     it(""should invalidate a reference but not through the reference."", function(done) {
> 172 |         var summary = [""genreList"", 0, 0, ""summary""];
      |        ^ Global Variable
  173 |         var model = new Model({
  174 |             cache: cacheGenerator(0, 1, ['summary', 'art'])
  175 |         });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Global Variable,"{'line': 173, 'column': 8, 'index': 5781}","  171 |     it(""should invalidate a reference but not through the reference."", function(done) {
  172 |         var summary = [""genreList"", 0, 0, ""summary""];
> 173 |         var model = new Model({
      |        ^ Global Variable
  174 |             cache: cacheGenerator(0, 1, ['summary', 'art'])
  175 |         });
  176 |         var onNext = jest.fn();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Global Variable,"{'line': 176, 'column': 8, 'index': 5885}","  174 |             cache: cacheGenerator(0, 1, ['summary', 'art'])
  175 |         });
> 176 |         var onNext = jest.fn();
      |        ^ Global Variable
  177 |         model.
  178 |             invalidate([""lolomo"", 0]);
  179 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Lazy Test,"{'line': 17, 'column': 19, 'index': 628}","  15 |     it(""should invalidate a leaf value."", function(done) {
  16 |         var model = new Model({
> 17 |             cache: cacheGenerator(0, 1, ['title', 'art'])
     |                   ^ Lazy Test
  18 |         });
  19 |         var onNext = jest.fn();
  20 |         model."
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Lazy Test,"{'line': 23, 'column': 8, 'index': 783}","  21 |             invalidate([""videos"", 0, ""title""]);
  22 |
> 23 |         toObservable(model.
     |        ^ Lazy Test
  24 |             get([""videos"", 0, ""title""])).
  25 |             concat(model.get([""videos"", 0, ""art""])).
  26 |             doAction(onNext, noOp, function() {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Lazy Test,"{'line': 61, 'column': 8, 'index': 1985}","  59 |         });
  60 |
> 61 |         toObservable(model.
     |        ^ Lazy Test
  62 |             get([""lolomo"", 0, ""title""]).progressively()).
  63 |             doAction(onNext, noOp, function() {
  64 |                 expect(onGet).toHaveBeenCalledTimes(2);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Lazy Test,"{'line': 112, 'column': 8, 'index': 3636}","  110 |         });
  111 |
> 112 |         toObservable(model.
      |        ^ Lazy Test
  113 |             get([""lolomo"", 0, ""title""])).
  114 |             doAction(onNext, noOp, function() {
  115 |                 expect(onGet).toHaveBeenCalledTimes(2);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Lazy Test,"{'line': 137, 'column': 45, 'index': 4535}","  135 |         var art = [""videos"", 0, ""art""];
  136 |         var onGet = jest.fn();
> 137 |         var dataSource = new LocalDataSource(cacheGenerator(0, 1, ['summary', 'art']), {
      |                                             ^ Lazy Test
  138 |             onGet: onGet
  139 |         });
  140 |         var model = new Model({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Lazy Test,"{'line': 148, 'column': 8, 'index': 4847}","  146 |             invalidate([""videos"", 0]);
  147 |
> 148 |         toObservable(model.
      |        ^ Lazy Test
  149 |             withoutDataSource().
  150 |             get(summary.slice())).
  151 |             concat(model.get(art.slice()))."
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Lazy Test,"{'line': 174, 'column': 19, 'index': 5824}","  172 |         var summary = [""genreList"", 0, 0, ""summary""];
  173 |         var model = new Model({
> 174 |             cache: cacheGenerator(0, 1, ['summary', 'art'])
      |                   ^ Lazy Test
  175 |         });
  176 |         var onNext = jest.fn();
  177 |         model."
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/invalidate/invalidate.cache-only.spec.js,Lazy Test,"{'line': 180, 'column': 8, 'index': 5972}","  178 |             invalidate([""lolomo"", 0]);
  179 |
> 180 |         toObservable(model.
      |        ^ Lazy Test
  181 |             withoutDataSource().
  182 |             get(summary.slice())).
  183 |             concat(model.get([""lists"", ""A"", 0, ""item"", ""summary""]))."
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.pathSyntax.spec.js,Global Variable,"{'line': 2, 'column': 0, 'index': 41}","  1 | var falcor = require(""./../../../lib/"");
> 2 | var Model = falcor.Model;
  3 | var Rx = require('rx');
  4 | var noOp = function() {};
  5 | var Observable = Rx.Observable;"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.pathSyntax.spec.js,Global Variable,"{'line': 4, 'column': 0, 'index': 91}","  2 | var Model = falcor.Model;
  3 | var Rx = require('rx');
> 4 | var noOp = function() {};
  5 | var Observable = Rx.Observable;
  6 | var CacheGenerator = require('./../../CacheGenerator');
  7 | var toObservable = require('./../../toObs');"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.pathSyntax.spec.js,Global Variable,"{'line': 5, 'column': 0, 'index': 117}","  3 | var Rx = require('rx');
  4 | var noOp = function() {};
> 5 | var Observable = Rx.Observable;
  6 | var CacheGenerator = require('./../../CacheGenerator');
  7 | var toObservable = require('./../../toObs');
  8 | var strip = require('./../../cleanData').stripDerefAndVersionKeys;"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.pathSyntax.spec.js,Global Variable,"{'line': 11, 'column': 4, 'index': 359}","   9 |
  10 | describe('Path Syntax', function() {
> 11 |     var model;
     |    ^ Global Variable
  12 |     beforeEach(function() {
  13 |         model = new Model({cache: CacheGenerator(0, 2)});
  14 |         model._root.unsafeMode = true;"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.pathSyntax.spec.js,Global Variable,"{'line': 18, 'column': 8, 'index': 570}","  16 |
  17 |     it('should accept strings for get.', function(done) {
> 18 |         var onNext = jest.fn();
     |        ^ Global Variable
  19 |         toObservable(model.get('lolomo[0][0].item.title', 'lolomo[0][1].item.title')).
  20 |             doAction(onNext, noOp, function() {
  21 |                 expect(strip(onNext.mock.calls[0][0])).toEqual({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.pathSyntax.spec.js,Global Variable,"{'line': 39, 'column': 8, 'index': 1391}","  37 |     });
  38 |     it('should accept strings for getValue', function(done) {
> 39 |         var onNext = jest.fn();
     |        ^ Global Variable
  40 |         toObservable(model.getValue('videos[0].title')).
  41 |             doAction(onNext, noOp, function() {
  42 |                 expect(onNext.mock.calls[0][0]).toEqual('Video 0');"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.pathSyntax.spec.js,Lazy Test,"{'line': 19, 'column': 8, 'index': 602}","  17 |     it('should accept strings for get.', function(done) {
  18 |         var onNext = jest.fn();
> 19 |         toObservable(model.get('lolomo[0][0].item.title', 'lolomo[0][1].item.title')).
     |        ^ Lazy Test
  20 |             doAction(onNext, noOp, function() {
  21 |                 expect(strip(onNext.mock.calls[0][0])).toEqual({
  22 |                     json: {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.pathSyntax.spec.js,Lazy Test,"{'line': 40, 'column': 8, 'index': 1423}","  38 |     it('should accept strings for getValue', function(done) {
  39 |         var onNext = jest.fn();
> 40 |         toObservable(model.getValue('videos[0].title')).
     |        ^ Lazy Test
  41 |             doAction(onNext, noOp, function() {
  42 |                 expect(onNext.mock.calls[0][0]).toEqual('Video 0');
  43 |             })."
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.model.adapter.spec.js,Global Variable,"{'line': 2, 'column': 0, 'index': 41}","  1 | var falcor = require(""./../../../lib/"");
> 2 | var Model = falcor.Model;
  3 | var noOp = function() {};
  4 | var toObs = require('./../../toObs');
  5 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.model.adapter.spec.js,Global Variable,"{'line': 3, 'column': 0, 'index': 67}","  1 | var falcor = require(""./../../../lib/"");
  2 | var Model = falcor.Model;
> 3 | var noOp = function() {};
  4 | var toObs = require('./../../toObs');
  5 |
  6 | describe('ModelDataSourceAdapter', function() {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.model.adapter.spec.js,Global Variable,"{'line': 8, 'column': 8, 'index': 264}","   6 | describe('ModelDataSourceAdapter', function() {
   7 |     it('ensure atoms remain as strings if model created.', function(done) {
>  8 |         var model = new Model({
     |        ^ Global Variable
   9 |             cache: {
  10 |                 hello: 'world'
  11 |             }"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.model.adapter.spec.js,Global Variable,"{'line': 14, 'column': 8, 'index': 375}","  12 |         });
  13 |
> 14 |         var onNext = jest.fn();
     |        ^ Global Variable
  15 |         toObs(model.
  16 |             asDataSource().
  17 |             get([['hello']]))."
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.gen.spec.js,Global Variable,"{'line': 2, 'column': 0, 'index': 41}","  1 | var falcor = require(""./../../../lib/"");
> 2 | var Model = falcor.Model;
  3 |
  4 | describe('getVersionSync', function() {
  5 |     it('should get a version', function() {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.gen.spec.js,Global Variable,"{'line': 6, 'column': 8, 'index': 160}","  4 | describe('getVersionSync', function() {
  5 |     it('should get a version', function() {
> 6 |         var model = new Model({cache: {hello: 'world'}});
    |        ^ Global Variable
  7 |         model._root.unsafeMode = true;
  8 |         var version = model.getVersion('hello');
  9 |         expect(version >= 0).toBe(true);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.gen.spec.js,Global Variable,"{'line': 8, 'column': 8, 'index': 257}","   6 |         var model = new Model({cache: {hello: 'world'}});
   7 |         model._root.unsafeMode = true;
>  8 |         var version = model.getVersion('hello');
     |        ^ Global Variable
   9 |         expect(version >= 0).toBe(true);
  10 |     });
  11 |     it('should get a version on the root model', function() {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.gen.spec.js,Global Variable,"{'line': 12, 'column': 8, 'index': 417}","  10 |     });
  11 |     it('should get a version on the root model', function() {
> 12 |         var model = new Model({cache: {hello: 'world'}, unsafeMode: true});
     |        ^ Global Variable
  13 |         var version = model.getVersion();
  14 |         expect(version >= 0).toBe(true);
  15 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.gen.spec.js,Global Variable,"{'line': 13, 'column': 8, 'index': 493}","  11 |     it('should get a version on the root model', function() {
  12 |         var model = new Model({cache: {hello: 'world'}, unsafeMode: true});
> 13 |         var version = model.getVersion();
     |        ^ Global Variable
  14 |         expect(version >= 0).toBe(true);
  15 |     });
  16 |     it('should get -1 if no path exists.', function() {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.gen.spec.js,Global Variable,"{'line': 17, 'column': 8, 'index': 640}","  15 |     });
  16 |     it('should get -1 if no path exists.', function() {
> 17 |         var model = new Model({cache: {hello: 'world'}});
     |        ^ Global Variable
  18 |         model._root.unsafeMode = true;
  19 |         var version = model.getVersion('world');
  20 |         expect(version === -1).toBe(true);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.gen.spec.js,Global Variable,"{'line': 19, 'column': 8, 'index': 737}","  17 |         var model = new Model({cache: {hello: 'world'}});
  18 |         model._root.unsafeMode = true;
> 19 |         var version = model.getVersion('world');
     |        ^ Global Variable
  20 |         expect(version === -1).toBe(true);
  21 |     });
  22 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Conditional Test Logic,"{'line': 48, 'column': 16, 'index': 2066}","  46 |         it(""should perform multiple trips to a dataSource."", done => {
  47 |             const get = jest.fn((source, paths) => {
> 48 |                 if (paths.length === 0) {
     |                ^ Conditional Test Logic
  49 |                     paths.pop();
  50 |                 }
  51 |             });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Conditional Test Logic,"{'line': 160, 'column': 16, 'index': 6367}","  158 |             subscribe(noOp, err => {
  159 |                 // ensure its the same error
> 160 |                 if (Array.isArray(err) && isPathValue(err[0])) {
      |                ^ Conditional Test Logic
  161 |                     return done();
  162 |                 }
  163 |                 return done(err);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Conditional Test Logic,"{'line': 187, 'column': 16, 'index': 7294}","  185 |             }).
  186 |             subscribe(noOp, err => {
> 187 |                 if (err === outputError) {
      |                ^ Conditional Test Logic
  188 |                     return done();
  189 |                 }
  190 |                 else {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Conditional Test Logic,"{'line': 409, 'column': 16, 'index': 14737}","  407 |             }).
  408 |             subscribe(noOp, e => {
> 409 |                 if (isAssertionError(e)) {
      |                ^ Conditional Test Logic
  410 |                     return done(e);
  411 |                 }
  412 |                 return done();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Conditional Test Logic,"{'line': 424, 'column': 16, 'index': 15371}","  422 |             }).
  423 |             subscribe(noOp, e => {
> 424 |                 if (isAssertionError(e)) {
      |                ^ Conditional Test Logic
  425 |                     return done(e);
  426 |                 }
  427 |                 return done();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Conditional Test Logic,"{'line': 458, 'column': 16, 'index': 16575}","  456 |             }).
  457 |             subscribe(noOp, e => {
> 458 |                 if (isAssertionError(e)) {
      |                ^ Conditional Test Logic
  459 |                     return done(e);
  460 |                 }
  461 |                 return done();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Conditional Test Logic,"{'line': 480, 'column': 16, 'index': 17367}","  478 |             }).
  479 |             subscribe(noOp, e => {
> 480 |                 if (isAssertionError(e)) { return done(e); }
      |                ^ Conditional Test Logic
  481 |                 return done();
  482 |             }, done.bind(null, new Error(""should not complete"")));
  483 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Duplicate Assert,"{'line': 498, 'column': 16, 'index': 18031}","  496 |             }, e => {
  497 |                 expect(e).toBeInstanceOf(MaxRetryExceededError);
> 498 |                 expect(onGet).toHaveBeenCalledTimes(3);
      |                ^ Duplicate Assert
  499 |                 expect(onGet).toHaveBeenNthCalledWith(1, expect.anything(), [path], 1);
  500 |                 expect(onGet).toHaveBeenNthCalledWith(2, expect.anything(), [path], 2);
  501 |                 expect(onGet).toHaveBeenNthCalledWith(3, expect.anything(), [path], 3);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Duplicate Assert,"{'line': 499, 'column': 16, 'index': 18087}","  497 |                 expect(e).toBeInstanceOf(MaxRetryExceededError);
  498 |                 expect(onGet).toHaveBeenCalledTimes(3);
